Year,Event,Driver,Compound,CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,CorrectedLapTime_Global,BestCorrectedByStint
2023,Abu Dhabi Grand Prix,11,HARD,2,6.0,31.2,10.0,3.1,3.1,0.5450000000000017,48.0,3.0,88.786,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,7.0,31.0,9.0,3.1,3.1,0.5180000000000007,49.0,3.0,88.759,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,8.0,31.1,8.0,3.1,3.1,0.3669999999999902,50.0,3.0,88.60799999999999,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,9.0,31.0,7.0,3.1,3.1,0.4919999999999902,51.0,3.0,88.73299999999999,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,10.0,31.0,6.0,3.1,3.1,0.5289999999999822,52.0,3.0,88.76999999999998,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,11.0,31.0,5.0,3.1,3.1,0.967000000000013,53.0,3.0,89.20800000000001,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,12.0,31.1,4.0,3.1,3.1,0.8801916167664814,54.0,3.0,89.12119161676648,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,13.0,31.0,3.0,3.1,3.1,0.8810000000000002,55.0,3.0,89.122,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,14.0,31.0,2.0,3.1,3.1,0.6069999999999993,56.0,3.0,88.848,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,15.0,31.0,1.0,3.1,3.1,0.7190000000000083,57.0,3.0,88.96000000000001,88.241
2023,Abu Dhabi Grand Prix,11,HARD,2,16.0,31.0,0.0,3.1,3.1,0.7914756097560911,58.0,3.0,89.03247560975609,88.241
2023,Abu Dhabi Grand Prix,14,MEDIUM,1,2.0,33.6,56.0,3.1,3.1,0.8792608695652149,2.0,1.0,91.78899999999999,90.90973913043477
2023,Abu Dhabi Grand Prix,14,MEDIUM,1,3.0,33.4,55.0,3.1,3.1,0.13897351324338558,3.0,1.0,91.04871264367816,90.90973913043477
2023,Abu Dhabi Grand Prix,14,MEDIUM,1,4.0,33.7,54.0,3.1,3.1,0.0,4.0,1.0,90.90973913043477,90.90973913043477
2023,Abu Dhabi Grand Prix,14,MEDIUM,1,5.0,33.2,53.0,3.1,3.1,0.11920482236757834,5.0,1.0,91.02894395280235,90.90973913043477
2023,Abu Dhabi Grand Prix,14,MEDIUM,1,6.0,33.0,52.0,3.1,3.1,0.15637198067632596,6.0,1.0,91.0661111111111,90.90973913043477
2023,Abu Dhabi Grand Prix,14,MEDIUM,1,7.0,33.0,51.0,3.1,3.1,0.16686693017128107,7.0,1.0,91.07660606060605,90.90973913043477
2023,Abu Dhabi Grand Prix,14,MEDIUM,1,8.0,33.1,50.0,3.1,3.1,0.528054987212272,8.0,1.0,91.43779411764704,90.90973913043477
2023,Abu Dhabi Grand Prix,14,MEDIUM,1,9.0,32.8,49.0,3.1,3.1,0.3504896085681537,9.0,1.0,91.26022873900293,90.90973913043477
2023,Abu Dhabi Grand Prix,14,MEDIUM,1,10.0,32.7,48.0,3.1,3.1,0.6145212245948102,10.0,1.0,91.52426035502958,90.90973913043477
2023,Abu Dhabi Grand Prix,14,MEDIUM,1,11.0,32.9,47.0,3.1,3.1,0.835331875482396,11.0,1.0,91.74507100591717,90.90973913043477
2023,Abu Dhabi Grand Prix,14,HARD,2,3.0,32.5,44.0,3.1,3.1,0.5221394658753553,14.0,2.0,90.87313946587537,90.35100000000001
2023,Abu Dhabi Grand Prix,14,HARD,2,4.0,32.5,43.0,3.1,3.1,0.4728816568047307,15.0,2.0,90.82388165680474,90.35100000000001
2023,Abu Dhabi Grand Prix,14,HARD,2,5.0,32.3,42.0,3.1,3.1,0.4069325153374024,16.0,2.0,90.75793251533742,90.35100000000001
2023,Abu Dhabi Grand Prix,14,HARD,2,6.0,32.3,41.0,3.1,3.1,0.4304927536231844,17.0,2.0,90.7814927536232,90.35100000000001
2023,Abu Dhabi Grand Prix,14,HARD,2,7.0,32.6,40.0,3.1,3.1,0.5204354354354166,18.0,2.0,90.87143543543543,90.35100000000001
2023,Abu Dhabi Grand Prix,14,HARD,2,8.0,32.6,39.0,3.1,3.1,0.3558235294117509,19.0,2.0,90.70682352941176,90.35100000000001
