Year,Event,Driver,Compound,CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,CorrectedLapTime_Global,BestCorrectedByStint
2024,Abu Dhabi Grand Prix,16,HARD,2,2.0,31.0,36.0,3.1,3.1,1.4634999999999962,22.0,2.0,90.236,88.77250000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,4.0,31.1,34.0,3.1,3.1,0.8789999999999907,24.0,2.0,89.6515,88.77250000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,5.0,30.9,33.0,3.1,3.1,0.6259999999999906,25.0,2.0,89.3985,88.77250000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,6.0,30.9,32.0,3.1,3.1,0.8149999999999835,26.0,2.0,89.58749999999999,88.77250000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,7.0,30.8,31.0,3.1,3.1,0.6224999999999881,27.0,2.0,89.395,88.77250000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,8.0,30.7,30.0,3.1,3.1,0.2109999999999843,28.0,2.0,88.98349999999999,88.77250000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,9.0,30.8,29.0,3.1,3.1,0.3434999999999917,29.0,2.0,89.116,88.77250000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,12.0,30.5,26.0,3.1,3.1,0.375,32.0,2.0,89.14750000000001,88.77250000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,13.0,30.5,25.0,3.1,3.1,0.3739999999999952,33.0,2.0,89.1465,88.77250000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,14.0,30.4,24.0,3.1,3.1,0.410499999999999,34.0,2.0,89.183,88.77250000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,15.0,30.3,23.0,3.1,3.1,0.20499999999998408,35.0,2.0,88.97749999999999,88.77250000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,16.0,30.3,22.0,3.1,3.1,0.0,36.0,2.0,88.77250000000001,88.77250000000001
