CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,RaceNumber,TeamEncoded,delta_velocity,lateral_stress_cumul,abrasive_stress_cumul,stress_x_temp,compound_x_abrasivity,compound_x_lateral,compound_x_tyrelife,prev_stint_max_delta,stint_length,tyre_life_pct
2,20.0,42.6,19.0,2.4,2.1,0.6739999999999924,32.0,2.0,39,0,-0.12267970660145977,42.0,48.0,1789.2000000000003,4.8,4.2,40.0,1.1970000000000027,36.0,0.5555555555555556
2,21.0,42.4,18.0,2.4,2.1,0.5810000000000031,33.0,2.0,39,0,-0.09299999999998931,44.1,50.4,1869.8400000000001,4.8,4.2,42.0,1.1970000000000027,36.0,0.5833333333333334
2,23.0,43.0,16.0,2.4,2.1,0.2779999999999916,35.0,2.0,39,0,-0.3030000000000115,48.300000000000004,55.199999999999996,2076.9,4.8,4.2,46.0,1.1970000000000027,36.0,0.6388888888888888
2,25.0,42.6,14.0,2.4,2.1,0.0,37.0,2.0,39,0,-0.2779999999999916,52.5,60.0,2236.5,4.8,4.2,50.0,1.1970000000000027,36.0,0.6944444444444444
2,26.0,42.7,13.0,2.4,2.1,0.0,38.0,2.0,39,0,0.0,54.6,62.4,2331.4200000000005,4.8,4.2,52.0,1.1970000000000027,36.0,0.7222222222222222
2,27.0,42.3,12.0,2.4,2.1,0.058000000000006935,39.0,2.0,39,0,0.058000000000006935,56.7,64.8,2398.41,4.8,4.2,54.0,1.1970000000000027,36.0,0.75
2,28.0,41.8,11.0,2.4,2.1,0.0,40.0,2.0,39,0,-0.058000000000006935,58.800000000000004,67.2,2457.84,4.8,4.2,56.0,1.1970000000000027,36.0,0.7777777777777778
2,29.0,41.6,10.0,2.4,2.1,0.38900000000001,41.0,2.0,39,0,0.38900000000001,60.900000000000006,69.6,2533.4400000000005,4.8,4.2,58.0,1.1970000000000027,36.0,0.8055555555555556
2,30.0,41.8,9.0,2.4,2.1,0.0,42.0,2.0,39,0,-0.38900000000001,63.0,72.0,2633.4,4.8,4.2,60.0,1.1970000000000027,36.0,0.8333333333333334
2,31.0,41.3,8.0,2.4,2.1,0.34900000000000375,43.0,2.0,39,0,0.34900000000000375,65.10000000000001,74.39999999999999,2688.63,4.8,4.2,62.0,1.1970000000000027,36.0,0.8611111111111112
2,32.0,41.4,7.0,2.4,2.1,0.3509999999999991,44.0,2.0,39,0,0.001999999999995339,67.2,76.8,2782.08,4.8,4.2,64.0,1.1970000000000027,36.0,0.8888888888888888
2,33.0,41.7,6.0,2.4,2.1,0.3859999999999957,45.0,2.0,39,0,0.03499999999999659,69.3,79.2,2889.8100000000004,4.8,4.2,66.0,1.1970000000000027,36.0,0.9166666666666666
2,34.0,41.6,5.0,2.4,2.1,0.3370000000000033,46.0,2.0,39,0,-0.04899999999999238,71.4,81.6,2970.2400000000007,4.8,4.2,68.0,1.1970000000000027,36.0,0.9444444444444444
2,35.0,41.6,4.0,2.4,2.1,0.9230000000000018,47.0,2.0,39,0,0.5859999999999985,73.5,84.0,3057.6000000000004,4.8,4.2,70.0,1.1970000000000027,36.0,0.9722222222222222
2,36.0,42.0,3.0,2.4,2.1,0.9509999999999934,48.0,2.0,39,0,0.027999999999991587,75.60000000000001,86.39999999999999,3175.2000000000003,4.8,4.2,72.0,1.1970000000000027,36.0,1.0
2,5.0,23.8,55.0,4.8,3.2,0.0,2.0,1.0,23,0,-1.1970000000000027,16.0,24.0,380.80000000000007,9.6,6.4,10.0,,19.0,0.2631578947368421
2,6.0,23.8,54.0,4.8,3.2,0.47400000000000375,3.0,1.0,23,0,0.47400000000000375,19.200000000000003,28.799999999999997,456.96000000000004,9.6,6.4,12.0,,19.0,0.3157894736842105
2,7.0,23.7,53.0,4.8,3.2,0.3850000000000051,4.0,1.0,23,0,-0.08899999999999864,22.400000000000002,33.6,530.88,9.6,6.4,14.0,,19.0,0.3684210526315789
2,8.0,23.6,52.0,4.8,3.2,0.9279999999999973,5.0,1.0,23,0,0.5429999999999922,25.6,38.4,604.1600000000001,9.6,6.4,16.0,,19.0,0.42105263157894735
2,9.0,23.5,51.0,4.8,3.2,0.8640000000000043,6.0,1.0,23,0,-0.06399999999999295,28.8,43.199999999999996,676.8000000000001,9.6,6.4,18.0,,19.0,0.47368421052631576
2,10.0,23.5,50.0,4.8,3.2,0.8269999999999982,7.0,1.0,23,0,-0.03700000000000614,32.0,48.0,752.0,9.6,6.4,20.0,,19.0,0.5263157894736842
2,11.0,23.7,49.0,4.8,3.2,0.8299999999999983,8.0,1.0,23,0,0.0030000000000001137,35.2,52.8,834.24,9.6,6.4,22.0,,19.0,0.5789473684210527
2,12.0,23.5,48.0,4.8,3.2,1.0520000000000067,9.0,1.0,23,0,0.2220000000000084,38.400000000000006,57.599999999999994,902.4000000000001,9.6,6.4,24.0,,19.0,0.631578947368421
2,15.0,23.5,45.0,4.8,3.2,0.9189999999999969,12.0,1.0,23,0,-0.13300000000000978,48.0,72.0,1128.0,9.6,6.4,30.0,,19.0,0.7894736842105263
2,16.0,23.6,44.0,4.8,3.2,0.9210000000000065,13.0,1.0,23,0,0.0020000000000095497,51.2,76.8,1208.3200000000002,9.6,6.4,32.0,,19.0,0.8421052631578947
2,17.0,23.4,43.0,4.8,3.2,0.936000000000007,14.0,1.0,23,0,0.015000000000000568,54.400000000000006,81.6,1272.96,9.6,6.4,34.0,,19.0,0.8947368421052632
2,18.0,23.3,42.0,4.8,3.2,0.936000000000007,15.0,1.0,23,0,0.0,57.6,86.39999999999999,1342.08,9.6,6.4,36.0,,19.0,0.9473684210526315
2,19.0,23.3,41.0,4.8,3.2,1.1099999999999994,16.0,1.0,23,0,0.17399999999999238,60.800000000000004,91.2,1416.64,9.6,6.4,38.0,,19.0,1.0
0,2.0,23.3,38.0,4.8,3.2,0.0,19.0,2.0,23,0,-0.9509999999999934,6.4,9.6,149.12,0.0,0.0,0.0,1.1099999999999994,19.0,0.10526315789473684
0,3.0,23.3,37.0,4.8,3.2,0.0,20.0,2.0,23,0,0.0,9.600000000000001,14.399999999999999,223.68,0.0,0.0,0.0,1.1099999999999994,19.0,0.15789473684210525
0,4.0,23.2,36.0,4.8,3.2,0.17300000000000182,21.0,2.0,23,0,0.17300000000000182,12.8,19.2,296.96,0.0,0.0,0.0,1.1099999999999994,19.0,0.21052631578947367
0,5.0,23.1,35.0,4.8,3.2,0.07800000000000296,22.0,2.0,23,0,-0.09499999999999886,16.0,24.0,369.6,0.0,0.0,0.0,1.1099999999999994,19.0,0.2631578947368421
0,6.0,23.2,34.0,4.8,3.2,0.10699999999999932,23.0,2.0,23,0,0.028999999999996362,19.200000000000003,28.799999999999997,445.43999999999994,0.0,0.0,0.0,1.1099999999999994,19.0,0.3157894736842105
0,7.0,23.0,33.0,4.8,3.2,0.19700000000000273,24.0,2.0,23,0,0.09000000000000341,22.400000000000002,33.6,515.2,0.0,0.0,0.0,1.1099999999999994,19.0,0.3684210526315789
0,8.0,23.0,32.0,4.8,3.2,0.2669999999999959,25.0,2.0,23,0,0.06999999999999318,25.6,38.4,588.8000000000001,0.0,0.0,0.0,1.1099999999999994,19.0,0.42105263157894735
0,9.0,23.0,31.0,4.8,3.2,0.16500000000000625,26.0,2.0,23,0,-0.10199999999998965,28.8,43.199999999999996,662.4000000000001,0.0,0.0,0.0,1.1099999999999994,19.0,0.47368421052631576
0,10.0,22.9,30.0,4.8,3.2,0.5400000000000063,27.0,2.0,23,0,0.375,32.0,48.0,732.8,0.0,0.0,0.0,1.1099999999999994,19.0,0.5263157894736842
0,11.0,22.9,29.0,4.8,3.2,0.45300000000000296,28.0,2.0,23,0,-0.0870000000000033,35.2,52.8,806.08,0.0,0.0,0.0,1.1099999999999994,19.0,0.5789473684210527
0,12.0,22.8,28.0,4.8,3.2,0.7860000000000014,29.0,2.0,23,0,0.3329999999999984,38.400000000000006,57.599999999999994,875.5200000000001,0.0,0.0,0.0,1.1099999999999994,19.0,0.631578947368421
0,13.0,22.8,27.0,4.8,3.2,0.7810000000000059,30.0,2.0,23,0,-0.0049999999999954525,41.6,62.4,948.4800000000001,0.0,0.0,0.0,1.1099999999999994,19.0,0.6842105263157895
0,14.0,22.7,26.0,4.8,3.2,0.7060000000000031,31.0,2.0,23,0,-0.07500000000000284,44.800000000000004,67.2,1016.96,0.0,0.0,0.0,1.1099999999999994,19.0,0.7368421052631579
0,15.0,22.7,25.0,4.8,3.2,0.9300000000000068,32.0,2.0,23,0,0.22400000000000375,48.0,72.0,1089.6,0.0,0.0,0.0,1.1099999999999994,19.0,0.7894736842105263
0,16.0,22.7,24.0,4.8,3.2,0.9240000000000066,33.0,2.0,23,0,-0.006000000000000227,51.2,76.8,1162.24,0.0,0.0,0.0,1.1099999999999994,19.0,0.8421052631578947
0,17.0,22.7,23.0,4.8,3.2,1.2109999999999985,34.0,2.0,23,0,0.28699999999999193,54.400000000000006,81.6,1234.88,0.0,0.0,0.0,1.1099999999999994,19.0,0.8947368421052632
0,18.0,22.7,22.0,4.8,3.2,1.1129999999999995,35.0,2.0,23,0,-0.09799999999999898,57.6,86.39999999999999,1307.52,0.0,0.0,0.0,1.1099999999999994,19.0,0.9473684210526315
0,19.0,22.7,21.0,4.8,3.2,1.316999999999993,36.0,2.0,23,0,0.20399999999999352,60.800000000000004,91.2,1380.16,0.0,0.0,0.0,1.1099999999999994,19.0,1.0
2,4.0,22.4,16.0,4.8,3.2,0.0,41.0,3.0,23,0,-1.8699999999999903,12.8,19.2,286.71999999999997,9.6,6.4,8.0,1.316999999999993,20.0,0.2
2,5.0,22.3,15.0,4.8,3.2,0.0,42.0,3.0,23,0,0.0,16.0,24.0,356.8,9.6,6.4,10.0,1.316999999999993,20.0,0.25
2,6.0,22.4,14.0,4.8,3.2,0.0,43.0,3.0,23,0,0.0,19.200000000000003,28.799999999999997,430.0799999999999,9.6,6.4,12.0,1.316999999999993,20.0,0.3
2,7.0,22.2,13.0,4.8,3.2,0.39699999999999136,44.0,3.0,23,0,0.39699999999999136,22.400000000000002,33.6,497.28000000000003,9.6,6.4,14.0,1.316999999999993,20.0,0.35
2,8.0,22.2,12.0,4.8,3.2,0.1319999999999908,45.0,3.0,23,0,-0.26500000000000057,25.6,38.4,568.32,9.6,6.4,16.0,1.316999999999993,20.0,0.4
2,9.0,22.1,11.0,4.8,3.2,0.09299999999998931,46.0,3.0,23,0,-0.03900000000000148,28.8,43.199999999999996,636.4800000000001,9.6,6.4,18.0,1.316999999999993,20.0,0.45
2,10.0,22.0,10.0,4.8,3.2,0.1559999999999917,47.0,3.0,23,0,0.06300000000000239,32.0,48.0,704.0,9.6,6.4,20.0,1.316999999999993,20.0,0.5
2,11.0,21.9,9.0,4.8,3.2,0.2839999999999918,48.0,3.0,23,0,0.1280000000000001,35.2,52.8,770.88,9.6,6.4,22.0,1.316999999999993,20.0,0.55
2,12.0,21.9,8.0,4.8,3.2,0.3539999999999992,49.0,3.0,23,0,0.07000000000000739,38.400000000000006,57.599999999999994,840.96,9.6,6.4,24.0,1.316999999999993,20.0,0.6
2,13.0,22.0,7.0,4.8,3.2,0.7509999999999906,50.0,3.0,23,0,0.39699999999999136,41.6,62.4,915.2,9.6,6.4,26.0,1.316999999999993,20.0,0.65
2,14.0,21.9,6.0,4.8,3.2,0.32499999999998863,51.0,3.0,23,0,-0.42600000000000193,44.800000000000004,67.2,981.12,9.6,6.4,28.0,1.316999999999993,20.0,0.7
2,15.0,22.0,5.0,4.8,3.2,0.9080000000000013,52.0,3.0,23,0,0.5830000000000126,48.0,72.0,1056.0,9.6,6.4,30.0,1.316999999999993,20.0,0.75
2,16.0,21.9,4.0,4.8,3.2,1.6189999999999998,53.0,3.0,23,0,0.7109999999999985,51.2,76.8,1121.28,9.6,6.4,32.0,1.316999999999993,20.0,0.8
2,17.0,21.9,3.0,4.8,3.2,1.3699999999999903,54.0,3.0,23,0,-0.24900000000000944,54.400000000000006,81.6,1191.36,9.6,6.4,34.0,1.316999999999993,20.0,0.85
2,18.0,21.9,2.0,4.8,3.2,1.2369999999999948,55.0,3.0,23,0,-0.13299999999999557,57.6,86.39999999999999,1261.44,9.6,6.4,36.0,1.316999999999993,20.0,0.9
2,19.0,21.9,1.0,4.8,3.2,0.7409999999999997,56.0,3.0,23,0,-0.4959999999999951,60.800000000000004,91.2,1331.52,9.6,6.4,38.0,1.316999999999993,20.0,0.95
2,20.0,21.9,0.0,4.8,3.2,1.009999999999991,57.0,3.0,23,0,0.26899999999999125,64.0,96.0,1401.6,9.6,6.4,40.0,1.316999999999993,20.0,1.0
2,2.0,42.4,42.0,3.8,4.6,0.0,2.0,1.0,36,0,-1.1099999999999994,9.2,7.6,390.08,7.6,9.2,4.0,,9.0,0.2222222222222222
2,3.0,42.4,41.0,3.8,4.6,0.33799999999999386,3.0,1.0,36,0,0.33799999999999386,13.799999999999999,11.399999999999999,585.12,7.6,9.2,6.0,,9.0,0.3333333333333333
2,4.0,42.7,40.0,3.8,4.6,0.41064928909952414,4.0,1.0,36,0,0.07264928909953028,18.4,15.2,785.68,7.6,9.2,8.0,,9.0,0.4444444444444444
2,5.0,42.7,39.0,3.8,4.6,0.5125362318840843,5.0,1.0,36,0,0.10188694278456012,23.0,19.0,982.0999999999999,7.6,9.2,10.0,,9.0,0.5555555555555556
2,6.0,42.4,38.0,3.8,4.6,0.4655882352941063,6.0,1.0,36,0,-0.04694799658997795,27.599999999999998,22.799999999999997,1170.24,7.6,9.2,12.0,,9.0,0.6666666666666666
2,7.0,42.7,37.0,3.8,4.6,0.44299999999999784,7.0,1.0,36,0,-0.022588235294108472,32.199999999999996,26.599999999999998,1374.9399999999998,7.6,9.2,14.0,,9.0,0.7777777777777778
2,8.0,42.6,36.0,3.8,4.6,0.5420143198090841,8.0,1.0,36,0,0.09901431980908626,36.8,30.4,1567.6799999999998,7.6,9.2,16.0,,9.0,0.8888888888888888
2,9.0,42.9,35.0,3.8,4.6,0.9560000000000031,9.0,1.0,36,0,0.41398568019091897,41.4,34.199999999999996,1776.0599999999997,7.6,9.2,18.0,,9.0,1.0
1,2.0,42.9,32.0,3.8,4.6,0.0,12.0,2.0,36,0,-1.316999999999993,9.2,7.6,394.67999999999995,3.8,4.6,2.0,0.9560000000000031,17.0,0.11764705882352941
1,3.0,42.9,31.0,3.8,4.6,0.05299999999999727,13.0,2.0,36,0,0.05299999999999727,13.799999999999999,11.399999999999999,592.02,3.8,4.6,3.0,0.9560000000000031,17.0,0.17647058823529413
1,4.0,42.8,30.0,3.8,4.6,0.0,14.0,2.0,36,0,-0.05299999999999727,18.4,15.2,787.5199999999999,3.8,4.6,4.0,0.9560000000000031,17.0,0.23529411764705882
1,6.0,43.0,28.0,3.8,4.6,0.4060000000000059,16.0,2.0,36,0,0.4060000000000059,27.599999999999998,22.799999999999997,1186.8,3.8,4.6,6.0,0.9560000000000031,17.0,0.35294117647058826
1,7.0,42.8,27.0,3.8,4.6,0.4843432835820778,17.0,2.0,36,0,0.07834328358207188,32.199999999999996,26.599999999999998,1378.1599999999999,3.8,4.6,7.0,0.9560000000000031,17.0,0.4117647058823529
1,8.0,43.3,26.0,3.8,4.6,0.8430000000000035,18.0,2.0,36,0,0.35865671641792574,36.8,30.4,1593.4399999999998,3.8,4.6,8.0,0.9560000000000031,17.0,0.47058823529411764
1,9.0,43.3,25.0,3.8,4.6,0.5499999999999972,19.0,2.0,36,0,-0.29300000000000637,41.4,34.199999999999996,1792.62,3.8,4.6,9.0,0.9560000000000031,17.0,0.5294117647058824
1,10.0,42.8,24.0,3.8,4.6,1.1310000000000002,20.0,2.0,36,0,0.5810000000000031,46.0,38.0,1968.7999999999997,3.8,4.6,10.0,0.9560000000000031,17.0,0.5882352941176471
1,12.0,43.4,22.0,3.8,4.6,0.49500000000000455,22.0,2.0,36,0,-0.6359999999999957,55.199999999999996,45.599999999999994,2395.68,3.8,4.6,12.0,0.9560000000000031,17.0,0.7058823529411765
1,13.0,43.5,21.0,3.8,4.6,0.5660000000000025,23.0,2.0,36,0,0.07099999999999795,59.8,49.4,2601.2999999999997,3.8,4.6,13.0,0.9560000000000031,17.0,0.7647058823529411
1,14.0,43.3,20.0,3.8,4.6,0.2510000000000048,24.0,2.0,36,0,-0.3149999999999977,64.39999999999999,53.199999999999996,2788.5199999999995,3.8,4.6,14.0,0.9560000000000031,17.0,0.8235294117647058
1,15.0,43.5,19.0,3.8,4.6,0.043000000000006366,25.0,2.0,36,0,-0.2079999999999984,69.0,57.0,3001.5,3.8,4.6,15.0,0.9560000000000031,17.0,0.8823529411764706
1,16.0,43.4,18.0,3.8,4.6,0.0,26.0,2.0,36,0,-0.043000000000006366,73.6,60.8,3194.24,3.8,4.6,16.0,0.9560000000000031,17.0,0.9411764705882353
1,17.0,44.1,17.0,3.8,4.6,0.0,27.0,2.0,36,0,0.0,78.19999999999999,64.6,3448.62,3.8,4.6,17.0,0.9560000000000031,17.0,1.0
2,2.0,43.7,14.0,3.8,4.6,0.0,30.0,3.0,36,0,-1.009999999999991,9.2,7.6,402.04,7.6,9.2,4.0,1.1310000000000002,16.0,0.125
2,3.0,44.0,13.0,3.8,4.6,0.0,31.0,3.0,36,0,0.0,13.799999999999999,11.399999999999999,607.1999999999999,7.6,9.2,6.0,1.1310000000000002,16.0,0.1875
2,4.0,44.0,12.0,3.8,4.6,0.0,32.0,3.0,36,0,0.0,18.4,15.2,809.5999999999999,7.6,9.2,8.0,1.1310000000000002,16.0,0.25
2,5.0,43.6,11.0,3.8,4.6,0.31400000000000716,33.0,3.0,36,0,0.31400000000000716,23.0,19.0,1002.8,7.6,9.2,10.0,1.1310000000000002,16.0,0.3125
2,6.0,43.5,10.0,3.8,4.6,0.5520000000000067,34.0,3.0,36,0,0.23799999999999955,27.599999999999998,22.799999999999997,1200.6,7.6,9.2,12.0,1.1310000000000002,16.0,0.375
2,7.0,42.4,9.0,3.8,4.6,0.9560000000000031,35.0,3.0,36,0,0.40399999999999636,32.199999999999996,26.599999999999998,1365.28,7.6,9.2,14.0,1.1310000000000002,16.0,0.4375
2,8.0,41.8,8.0,3.8,4.6,1.1280000000000001,36.0,3.0,36,0,0.17199999999999704,36.8,30.4,1538.2399999999998,7.6,9.2,16.0,1.1310000000000002,16.0,0.5
2,9.0,42.8,7.0,3.8,4.6,1.1970000000000027,37.0,3.0,36,0,0.06900000000000261,41.4,34.199999999999996,1771.9199999999996,7.6,9.2,18.0,1.1310000000000002,16.0,0.5625
2,10.0,43.2,6.0,3.8,4.6,1.198999999999998,38.0,3.0,36,0,0.001999999999995339,46.0,38.0,1987.2,7.6,9.2,20.0,1.1310000000000002,16.0,0.625
2,11.0,43.1,5.0,3.8,4.6,1.2909999999999968,39.0,3.0,36,0,0.09199999999999875,50.599999999999994,41.8,2180.8599999999997,7.6,9.2,22.0,1.1310000000000002,16.0,0.6875
2,12.0,43.2,4.0,3.8,4.6,1.2990000000000066,40.0,3.0,36,0,0.008000000000009777,55.199999999999996,45.599999999999994,2384.64,7.6,9.2,24.0,1.1310000000000002,16.0,0.75
2,13.0,42.6,3.0,3.8,4.6,1.5787227722772457,41.0,3.0,36,0,0.2797227722772391,59.8,49.4,2547.4799999999996,7.6,9.2,26.0,1.1310000000000002,16.0,0.8125
2,14.0,42.6,2.0,3.8,4.6,1.6343731343283565,42.0,3.0,36,0,0.05565036205111085,64.39999999999999,53.199999999999996,2743.4399999999996,7.6,9.2,28.0,1.1310000000000002,16.0,0.875
2,15.0,42.3,1.0,3.8,4.6,1.382656174334116,43.0,3.0,36,0,-0.2517169599942406,69.0,57.0,2918.7,7.6,9.2,30.0,1.1310000000000002,16.0,0.9375
2,16.0,42.5,0.0,3.8,4.6,1.2136356589147397,44.0,3.0,36,0,-0.16902051541937624,73.6,60.8,3127.9999999999995,7.6,9.2,32.0,1.1310000000000002,16.0,1.0
1,2.0,33.0,50.0,3.3,4.9,0.0,2.0,1.0,34,0,-0.9560000000000031,9.8,6.6,323.40000000000003,3.3,4.9,2.0,,24.0,0.08333333333333333
1,3.0,33.0,49.0,3.3,4.9,0.3102682215743613,3.0,1.0,34,0,0.3102682215743613,14.700000000000001,9.899999999999999,485.1,3.3,4.9,3.0,,24.0,0.125
1,4.0,24.1,48.0,3.3,4.9,0.0702682215743522,4.0,1.0,34,0,-0.2400000000000091,19.6,13.2,472.36000000000007,3.3,4.9,4.0,,24.0,0.16666666666666666
1,5.0,24.0,47.0,3.3,4.9,0.0,5.0,1.0,34,0,-0.0702682215743522,24.5,16.5,588.0,3.3,4.9,5.0,,24.0,0.20833333333333334
1,6.0,24.3,46.0,3.3,4.9,0.0,6.0,1.0,34,0,0.0,29.400000000000002,19.799999999999997,714.4200000000001,3.3,4.9,6.0,,24.0,0.25
1,7.0,25.4,45.0,3.3,4.9,0.25099999999999056,7.0,1.0,34,0,0.25099999999999056,34.300000000000004,23.099999999999998,871.22,3.3,4.9,7.0,,24.0,0.2916666666666667
1,8.0,26.0,44.0,3.3,4.9,0.3810000000000002,8.0,1.0,34,0,0.13000000000000966,39.2,26.4,1019.2,3.3,4.9,8.0,,24.0,0.3333333333333333
1,9.0,26.0,43.0,3.3,4.9,0.2530000000000001,9.0,1.0,34,0,-0.1280000000000001,44.1,29.7,1146.6000000000001,3.3,4.9,9.0,,24.0,0.375
1,10.0,25.7,42.0,3.3,4.9,0.057999999999992724,10.0,1.0,34,0,-0.1950000000000074,49.0,33.0,1259.3000000000002,3.3,4.9,10.0,,24.0,0.4166666666666667
1,11.0,25.4,41.0,3.3,4.9,0.23399999999999466,11.0,1.0,34,0,0.17600000000000193,53.900000000000006,36.3,1369.0600000000002,3.3,4.9,11.0,,24.0,0.4583333333333333
1,12.0,25.3,40.0,3.3,4.9,0.34499999999999886,12.0,1.0,34,0,0.1110000000000042,58.800000000000004,39.599999999999994,1487.64,3.3,4.9,12.0,,24.0,0.5
1,13.0,24.9,39.0,3.3,4.9,0.23699999999999477,13.0,1.0,34,0,-0.10800000000000409,63.7,42.9,1586.13,3.3,4.9,13.0,,24.0,0.5416666666666666
1,14.0,24.8,38.0,3.3,4.9,0.2049999999999983,14.0,1.0,34,0,-0.031999999999996476,68.60000000000001,46.199999999999996,1701.2800000000002,3.3,4.9,14.0,,24.0,0.5833333333333334
1,15.0,24.6,37.0,3.3,4.9,0.7809999999999917,15.0,1.0,34,0,0.5759999999999934,73.5,49.5,1808.1000000000004,3.3,4.9,15.0,,24.0,0.625
1,16.0,24.4,36.0,3.3,4.9,1.0630000000000024,16.0,1.0,34,0,0.2820000000000107,78.4,52.8,1912.96,3.3,4.9,16.0,,24.0,0.6666666666666666
1,21.0,22.3,31.0,3.3,4.9,2.182000000000002,21.0,1.0,34,0,1.1189999999999998,102.9,69.3,2294.67,3.3,4.9,21.0,,24.0,0.875
1,23.0,22.0,29.0,3.3,4.9,0.8909999999999911,23.0,1.0,34,0,-1.291000000000011,112.7,75.89999999999999,2479.4,3.3,4.9,23.0,,24.0,0.9583333333333334
1,24.0,21.9,28.0,3.3,4.9,1.7950000000000017,24.0,1.0,34,0,0.9040000000000106,117.60000000000001,79.19999999999999,2575.44,3.3,4.9,24.0,,24.0,1.0
0,2.0,24.6,12.0,3.3,4.9,0.0,40.0,3.0,34,0,-1.2136356589147397,9.8,6.6,241.08000000000004,0.0,0.0,0.0,2.182000000000002,14.0,0.14285714285714285
0,3.0,24.2,11.0,3.3,4.9,0.0,41.0,3.0,34,0,0.0,14.700000000000001,9.899999999999999,355.74,0.0,0.0,0.0,2.182000000000002,14.0,0.21428571428571427
0,4.0,24.2,10.0,3.3,4.9,0.0,42.0,3.0,34,0,0.0,19.6,13.2,474.32,0.0,0.0,0.0,2.182000000000002,14.0,0.2857142857142857
0,5.0,25.0,9.0,3.3,4.9,0.0,43.0,3.0,34,0,0.0,24.5,16.5,612.5000000000001,0.0,0.0,0.0,2.182000000000002,14.0,0.35714285714285715
0,6.0,24.9,8.0,3.3,4.9,0.29399999999999693,44.0,3.0,34,0,0.29399999999999693,29.400000000000002,19.799999999999997,732.0600000000001,0.0,0.0,0.0,2.182000000000002,14.0,0.42857142857142855
0,7.0,24.5,7.0,3.3,4.9,0.08599999999999852,45.0,3.0,34,0,-0.2079999999999984,34.300000000000004,23.099999999999998,840.3500000000001,0.0,0.0,0.0,2.182000000000002,14.0,0.5
0,8.0,25.0,6.0,3.3,4.9,0.5189999999999912,46.0,3.0,34,0,0.4329999999999927,39.2,26.4,980.0000000000001,0.0,0.0,0.0,2.182000000000002,14.0,0.5714285714285714
0,9.0,24.9,5.0,3.3,4.9,0.4140000000000015,47.0,3.0,34,0,-0.10499999999998977,44.1,29.7,1098.0900000000001,0.0,0.0,0.0,2.182000000000002,14.0,0.6428571428571429
0,10.0,24.9,4.0,3.3,4.9,0.12239039039039312,48.0,3.0,34,0,-0.29160960960960836,49.0,33.0,1220.1000000000001,0.0,0.0,0.0,2.182000000000002,14.0,0.7142857142857143
0,11.0,25.2,3.0,3.3,4.9,0.6169999999999902,49.0,3.0,34,0,0.4946096096095971,53.900000000000006,36.3,1358.28,0.0,0.0,0.0,2.182000000000002,14.0,0.7857142857142857
0,12.0,25.2,2.0,3.3,4.9,0.36999999999999034,50.0,3.0,34,0,-0.2469999999999999,58.800000000000004,39.599999999999994,1481.76,0.0,0.0,0.0,2.182000000000002,14.0,0.8571428571428571
0,13.0,25.5,1.0,3.3,4.9,0.5539999999999878,51.0,3.0,34,0,0.1839999999999975,63.7,42.9,1624.3500000000001,0.0,0.0,0.0,2.182000000000002,14.0,0.9285714285714286
0,14.0,25.3,0.0,3.3,4.9,0.22699999999998965,52.0,3.0,34,0,-0.3269999999999982,68.60000000000001,46.199999999999996,1735.5800000000002,0.0,0.0,0.0,2.182000000000002,14.0,1.0
3,5.0,26.4,20.0,2.3,1.8,0.0,50.0,3.0,31,0,-0.22699999999998965,9.0,11.5,237.59999999999997,6.8999999999999995,5.4,15.0,,25.0,0.2
3,6.0,27.0,19.0,2.3,1.8,0.0,51.0,3.0,31,0,0.0,10.8,13.799999999999999,291.6,6.8999999999999995,5.4,18.0,,25.0,0.24
3,15.0,25.7,10.0,2.3,1.8,0.0,60.0,3.0,31,0,0.0,27.0,34.5,693.9,6.8999999999999995,5.4,45.0,,25.0,0.6
3,16.0,26.1,9.0,2.3,1.8,0.0,61.0,3.0,31,0,0.0,28.8,36.8,751.6800000000001,6.8999999999999995,5.4,48.0,,25.0,0.64
3,17.0,26.9,8.0,2.3,1.8,0.0,62.0,3.0,31,0,0.0,30.6,39.099999999999994,823.14,6.8999999999999995,5.4,51.0,,25.0,0.68
3,18.0,26.8,7.0,2.3,1.8,0.0,63.0,3.0,31,0,0.0,32.4,41.4,868.32,6.8999999999999995,5.4,54.0,,25.0,0.72
3,19.0,26.7,6.0,2.3,1.8,0.0,64.0,3.0,31,0,0.0,34.2,43.699999999999996,913.1400000000001,6.8999999999999995,5.4,57.0,,25.0,0.76
3,20.0,27.7,5.0,2.3,1.8,0.06700000000002149,65.0,3.0,31,0,0.06700000000002149,36.0,46.0,997.2,6.8999999999999995,5.4,60.0,,25.0,0.8
3,23.0,28.2,2.0,2.3,1.8,0.0,68.0,3.0,31,0,-0.06700000000002149,41.4,52.9,1167.48,6.8999999999999995,5.4,69.0,,25.0,0.92
3,24.0,28.5,1.0,2.3,1.8,0.20800000000001262,69.0,3.0,31,0,0.20800000000001262,43.2,55.199999999999996,1231.2,6.8999999999999995,5.4,72.0,,25.0,0.96
3,25.0,27.0,0.0,2.3,1.8,0.0,70.0,3.0,31,0,-0.20800000000001262,45.0,57.49999999999999,1215.0,6.8999999999999995,5.4,75.0,,25.0,1.0
